Symbol,last_close,med_dollar,active_days,sessions,first,peak,crush,age_years
RJF,179.3,178373886.53395182,32,32,2016-01-04,181.18,1.0104852203011712,10.620123203285422
RKT,13.99,381573682.6914487,32,32,2020-08-06,41.6,2.973552537526805,6.031485284052019
RL,378.25,213622141.34496784,32,32,2016-01-04,414.25,1.0951751487111698,10.620123203285422
RLAY,20.61,39811449.426202014,32,32,2020-07-16,61.53,2.985443959243086,6.0889801505817935
RLGT,8.66,979690.69092795,32,32,2016-01-04,9.61,1.1096997690531176,10.620123203285422
RLI,64.28,50181825.166009724,32,32,2016-01-04,90.445,1.4070472930927191,10.620123203285422
RLJ,11.19,20428538.952575184,32,32,2016-01-04,24.96,2.2305630026809653,10.620123203285422
RLY,36.98,4625497.37389157,32,32,2016-01-04,37.4,1.0113574905354246,10.620123203285422
RM,33.98,3191263.08385752,32,32,2016-01-04,63.69,1.8743378457916422,10.620123203285422
RMAX,13.61,4180913.314466715,32,32,2016-01-04,67.2,4.937545922116091,10.620123203285422
RMBI,16.01,545336.03666038,32,32,2021-03-26,17.99,1.12367270455965,5.3963039014373715
RMBS,93.71,250781314.14377123,32,32,2016-01-04,170.66,1.8211503574858607,10.620123203285422
RMD,219.98,281265430.3760787,32,32,2016-01-04,297.36,1.3517592508409857,10.620123203285422
RMM,14.43,560416.3617981251,32,32,2019-07-26,21.57,1.494802494802495,7.063655030800821
RMR,19.85,3164826.54486435,32,32,2016-01-04,97.3,4.90176322418136,10.620123203285422
RMT,14.26,1738306.0181119,32,32,2016-01-04,14.68,1.02945301542777,10.620123203285422
RNA,12.84,1574044.169518665,32,32,2020-06-12,72.93,5.6799065420560755,6.182067077344285
RNG,65.19,89012960.6658153,32,32,2016-01-04,443.29,6.799969320447922,10.620123203285422
RNGR,17.55,2879903.9064862505,32,32,2017-08-11,18.43,1.0501424501424501,9.018480492813142
RNP,20.35,1819104.217961565,32,32,2016-01-04,29.37,1.4432432432432432,10.620123203285422
RNR,320.72,99069457.0437987,32,32,2016-01-04,334.24,1.0421551509104514,10.620123203285422
RNST,42.6,24820786.15497379,32,32,2016-01-04,49.47,1.1612676056338027,10.620123203285422
ROAD,113.54,84797230.51154304,32,32,2018-05-04,140.48,1.2372732076801125,8.290212183436003
ROAM,35.5611,320634.27115805,32,32,2016-01-04,37.63,1.0581787402526919,10.620123203285422
ROBO,81.82,10680200.41843002,32,32,2016-01-04,90.34,1.1041310193106821,10.620123203285422
ROBT,58.68,2203827.884880103,32,32,2018-02-22,60.7724,1.0356578050443082,8.484599589322382
ROCK,46.41,13602830.414436892,32,32,2016-01-04,100.98,2.175824175824176,10.620123203285422
RODM,41.94,2604597.12561296,32,32,2016-01-04,42.336,1.009442060085837,10.620123203285422
ROG,136.75,30132395.75764458,32,32,2016-01-04,273.96,2.0033638025594147,10.620123203285422
ROK,433.67,319283232.5587431,32,32,2016-01-04,495.08,1.1416053681370626,10.620123203285422
ROKT,120.2788,2077727.1007314175,32,32,2019-06-25,136.68,1.1363598572649545,7.148528405201916
ROKU,157.78,371239380.0990405,32,32,2017-09-28,479.5,3.039041703637977,8.8870636550308
ROL,36.32,213420888.70917952,32,32,2016-01-04,65.6,1.806167400881057,10.620123203285422
ROM,144.49,6588307.673751762,32,32,2016-01-04,170.98,1.1833344868156965,10.620123203285422
ROOT,52.29,13601857.059585344,32,32,2020-10-28,486.0,9.294320137693632,5.804243668720055
ROP,394.17,297743669.246956,32,32,2016-01-04,593.81,1.506481974782454,10.620123203285422
ROST,236.38,511879976.87670386,32,32,2016-01-04,255.23,1.079744479228361,10.620123203285422
ROUS,68.39,3177374.2227141703,32,32,2016-01-04,69.13,1.0108202953648193,10.620123203285422
RPAR,22.1579,275778.74193348,32,32,2019-12-13,25.83,1.1657241886640881,6.680355920602327
RPD,12.59,27976339.038271308,32,32,2016-01-04,140.13,11.130262112787927,10.620123203285422
RPG,58.99,41686475.449809626,32,32,2016-01-04,63.85,1.0823868452280048,10.620123203285422
RPM,110.55,101940501.42045484,32,32,2016-01-04,140.26,1.268747173224785,10.620123203285422
RPRX,59.69,153798923.82233083,32,32,2016-01-04,59.97,1.0046909029988274,10.620123203285422
RPV,121.85,14928310.76264414,32,32,2016-01-04,122.89,1.0085350841198195,10.620123203285422
RQI,12.31,7245024.14015993,32,32,2016-01-04,18.22,1.480097481722177,10.620123203285422
RRBI,101.81,7700138.564150151,32,32,2019-05-03,103.43,1.0159119929280032,7.293634496919918
RRC,39.86,101050237.03340921,32,32,2016-01-04,47.65,1.1954340190667336,10.620123203285422
RRGB,10.21,1273688.743357685,32,32,2016-01-04,72.95,7.144955925563173,10.620123203285422
RRR,61.51,39891088.95213309,32,32,2016-04-27,67.26,1.0934807348398636,10.30800821355236
RS,421.4,117961868.74014711,32,32,2016-01-04,428.49,1.016824869482677,10.620123203285422
RSG,216.97,291397801.2892426,32,32,2016-01-04,258.07,1.1894271097386735,10.620123203285422
RSI,24.55,67799568.75018714,32,32,2020-12-30,34.52,1.4061099796334013,5.631759069130732
RSP,219.79,1527974835.8227165,32,32,2016-01-04,222.77,1.013558396651349,10.620123203285422
RTH,266.4079,1202809.8622625088,32,32,2016-01-04,274.4239,1.0300891978053204,10.620123203285422
RTX,225.49,851611366.1296234,32,32,2020-04-03,225.49,1.0,6.373716632443532
RUN,9.26,95233929.46578737,32,32,2016-01-04,96.5,10.421166306695465,10.620123203285422
RUSHA,79.39,32200765.178061597,32,32,2016-01-04,82.76,1.0424486711172691,10.620123203285422
RUSHB,78.99,6376306.70521535,32,32,2016-01-04,81.04,1.0259526522344602,10.620123203285422
RVLV,22.86,18660145.56665803,32,32,2019-06-07,87.79,3.840332458442695,7.197809719370294
RVMD,216.0,343154990.1820804,32,32,2020-02-13,216.0,1.0,6.510609171800137
RVNU,24.57,318235.11990905,32,32,2016-01-04,29.86,1.2153032153032153,10.620123203285422
RVSB,5.14,301742.7818585,32,32,2016-01-04,9.91,1.9280155642023349,10.620123203285422
RVT,18.72,4297625.36132182,32,32,2016-01-04,19.92,1.0641025641025643,10.620123203285422
RWJ,61.03,4976527.3921425,32,32,2016-01-04,62.81,1.0291659839423235,10.620123203285422
RWK,149.58,2355438.0241663028,32,32,2016-01-04,152.3,1.0181842492311806,10.620123203285422
RWL,134.47,31121166.084998608,32,32,2016-01-04,135.61,1.0084777273741357,10.620123203285422
RWM,13.39,253413149.21545178,32,32,2016-01-04,73.1,5.459297983569828,10.620123203285422
RWO,50.09,2442934.02988896,32,32,2016-01-04,56.55,1.1289678578558593,10.620123203285422
RWR,113.46,34317835.82224727,32,32,2016-01-04,122.16,1.0766790058170281,10.620123203285422
RWX,27.44,412609.88692541,32,32,2016-01-04,43.11,1.571064139941691,10.620123203285422
RXI,199.44,1496285.0995753463,32,32,2016-01-04,213.5626,1.070811271560369,10.620123203285422
RXL,59.7601,639098.6368622319,32,32,2016-01-04,59.7601,1.0,10.620123203285422
RY,212.99,260259683.43362606,32,32,2016-01-04,217.87,1.0229118737968919,10.620123203285422
RYAAY,55.41,84693117.51858544,32,32,2016-01-04,73.82,1.3322504963003068,10.620123203285422
RYAM,8.39,7397863.669417925,32,32,2016-01-04,22.31,2.6591179976162094,10.620123203285422
RYLD,16.41,8365315.01071868,32,32,2019-04-22,25.8953,1.5780195003046922,7.323750855578371
RYN,20.77,54076407.41730234,32,32,2016-01-04,41.2256,1.9848627828598941,10.620123203285422
RYTM,115.25,67607501.75601372,32,32,2017-10-05,117.62,1.0205639913232105,8.867898699520875
RZG,69.4487,601368.50651745,32,32,2016-01-04,72.6943,1.0467337761541973,10.620123203285422
RZV,149.9402,1162301.6491591157,32,32,2016-01-04,153.18,1.0216072807692667,10.620123203285422
SA,31.03,14680366.494679606,32,32,2016-01-04,39.35,1.2681276184337738,10.620123203285422
SAFE,14.8,4442372.947738415,32,32,2017-06-22,94.4,6.378378378378378,9.155373032169747
SAFT,103.28,14617350.6174268,32,32,2016-01-04,103.58,1.0029047250193648,10.620123203285422
SAH,77.31,25290670.820075803,32,32,2016-01-04,112.66,1.4572500323373432,10.620123203285422
SAIA,368.92,181298716.11712933,32,32,2016-01-04,605.92,1.6424156998807327,10.620123203285422
SAIC,125.95,44987880.469951704,32,32,2016-01-04,154.1,1.223501389440254,10.620123203285422
SAM,178.65,46119798.55653553,32,32,2016-01-04,1306.45,7.31290232297789,10.620123203285422
SAMG,10.38,559603.21348301,32,32,2016-01-04,22.54,2.171483622350674,10.620123203285422
SANM,198.28,141149136.24919122,32,32,2016-01-04,282.72,1.4258624167843454,10.620123203285422
SAP,210.47,560904049.308316,32,32,2016-01-04,311.93,1.4820639521071888,10.620123203285422
SAR,18.69,3287291.8127922798,32,32,2016-01-04,29.8,1.5944355270197965,10.620123203285422
SBAC,181.4,161058988.04755434,32,32,2016-01-04,389.02,2.1445424476295476,10.620123203285422
SBCF,35.54,29597438.6139162,32,32,2016-01-04,40.35,1.1353404614518852,10.620123203285422
SBFG,26.69,501654.06518642,32,32,2021-03-26,27.9,1.0453353315848632,5.3963039014373715
SBGI,14.36,6748635.994609315,32,32,2016-01-04,61.81,4.304317548746519,10.620123203285422
SBH,16.32,19681768.062238008,32,32,2016-01-04,32.75,2.0067401960784315,10.620123203285422
SBI,7.66,435267.65845575,32,32,2016-01-04,10.77,1.4060052219321149,10.620123203285422
SBIO,69.09,2479908.089819385,32,32,2016-01-04,69.09,1.0,10.620123203285422
SBLK,30.13,33856053.755630426,32,32,2016-01-04,33.6,1.1151676070361767,10.620123203285422
SBR,72.44,2405331.01706885,32,32,2016-01-04,89.68,1.2379900607399228,10.620123203285422
SBRA,20.33,48326895.47152301,32,32,2016-01-04,28.87,1.4200688637481556,10.620123203285422
SBSI,32.53,3960849.6204775097,32,32,2016-01-04,44.96,1.382108822625269,10.620123203285422
SBSW,10.56,41877549.97841483,32,32,2020-02-24,21.12,2.0,6.480492813141684
SBUX,106.01,637131298.4473281,32,32,2016-01-04,126.06,1.1891331006508818,10.620123203285422
SCCO,187.8,192224777.7797044,32,32,2021-03-26,218.85,1.1653354632587858,5.3963039014373715
SCD,15.89,1208677.352585805,32,32,2016-01-04,17.93,1.1283826305852738,10.620123203285422
SCHA,35.02,66425195.49889825,32,32,2016-01-04,36.13,1.0316961736150772,10.620123203285422
SCHB,29.68,183418956.20912552,32,32,2016-01-04,30.09,1.0138140161725067,10.620123203285422
SCHC,50.47,13977241.323663082,32,32,2016-01-04,51.54,1.0212007132950267,10.620123203285422
SCHD,34.51,741510156.8081386,32,32,2016-01-04,34.52,1.0002897710808463,10.620123203285422
SCHE,36.43,97124338.26936078,32,32,2016-01-04,37.24,1.0222344221795225,10.620123203285422
SCHF,28.05,207092722.76639917,32,32,2016-01-04,28.54,1.0174688057040997,10.620123203285422
SCHG,35.25,242740649.61477664,32,32,2016-01-04,35.94,1.0195744680851062,10.620123203285422
SCHH,23.84,140895704.16233614,32,32,2016-01-04,26.345,1.1050755033557047,10.620123203285422
SCHI,22.21,39600798.741038054,32,32,2019-10-10,26.825,1.2077892841062583,6.855578370978781
SCHJ,24.53,4834631.50666951,32,32,2019-10-10,26.015,1.0605381165919283,6.855578370978781
SCHK,37.04,29876913.63862738,32,32,2017-10-11,37.56,1.014038876889849,8.851471594798083
SCHL,41.3,14217650.403368115,32,32,2016-01-04,48.76,1.1806295399515738,10.620123203285422
SCHM,36.05,30699581.395387173,32,32,2016-01-04,36.87,1.022746185852982,10.620123203285422
SCHP,25.94,110008163.29004404,32,32,2016-01-04,31.945,1.2314957594448728,10.620123203285422
SCHQ,29.8,11806756.237780526,32,32,2019-10-10,59.7523,2.0051107382550333,6.855578370978781
SCHR,24.43,48401340.10594647,32,32,2016-01-04,29.48,1.206713057715923,10.620123203285422
SCHV,35.08,108858967.58206843,32,32,2016-01-04,35.37,1.008266818700114,10.620123203285422
SCHW,111.68,770936958.5927913,32,32,2016-01-04,111.68,1.0,10.620123203285422
SCHX,30.27,241332849.12520683,32,32,2016-01-04,30.71,1.0145358440700363,10.620123203285422
SCHY,33.09,24983388.73339477,32,32,2021-04-29,33.93,1.0253853127833181,5.30321697467488
SCHZ,22.76,36027923.650330134,32,32,2016-01-04,28.46,1.250439367311072,10.620123203285422
SCI,82.36,85516045.0906116,32,32,2016-01-04,88.6,1.0757649344341913,10.620123203285422
SCJ,107.935,3746489.8912297,32,32,2016-01-04,110.388,1.0227266410339557,10.620123203285422
SCL,63.43,7646805.003399216,32,32,2016-01-04,137.95,2.1748384045404383,10.620123203285422
SCM,8.58,1694303.61933405,32,32,2016-01-04,15.97,1.8613053613053614,10.620123203285422
SCSC,52.29,10259628.97762939,32,32,2016-01-04,58.89,1.1262191623637408,10.620123203285422
SCZ,85.61,109301573.63540298,32,32,2016-01-04,87.14,1.0178717439551455,10.620123203285422
SD,14.35,4004945.1370642204,32,32,2016-01-04,28.36,1.9763066202090593,10.620123203285422
SDCI,29.91,4142004.4504752606,32,32,2018-05-03,29.93,1.0006686726847207,8.292950034223136
SDG,91.9387,220972.012413032,32,32,2018-10-24,100.65,1.0947511765991906,7.816563997262149
SDGR,17.67,14898455.844753802,32,32,2020-02-06,113.09,6.400113186191284,6.529774127310062
SDHY,16.31,773005.1981135,32,32,2020-11-25,20.66,1.266707541385653,5.727583846680356
SDIV,24.57,8899829.40745578,32,32,2016-01-04,67.65,2.7533577533577533,10.620123203285422
SDOG,73.5497,1909082.8829050749,32,32,2016-01-04,73.82,1.0036750659757958,10.620123203285422
SDOW,22.92,72462435.15810451,32,32,2016-01-04,6008.32,262.14310645724254,10.620123203285422
SDS,54.26,129754722.34897228,32,32,2016-01-04,2441.0,44.98709915223001,10.620123203285422
SDVY,44.16,37654368.51460168,32,32,2017-11-03,44.94,1.017663043478261,8.788501026694044
SDY,157.66,30330134.80606609,32,32,2016-01-04,158.7,1.0065964734238233,10.620123203285422
SE,116.26,489688113.5476096,32,32,2016-01-04,366.99,3.1566316875967657,10.620123203285422
SEB,4491.02,29292809.945957463,32,32,2016-01-04,5958.89,1.3268455718300074,10.620123203285422
SECT,72.22,7272613.7877729945,32,32,2017-09-06,73.53,1.0181390196621434,8.947296372347708
SEDG,29.82,102522240.52536038,32,32,2016-01-04,368.33,12.35177733065057,10.620123203285422
SEIC,106.92,66262650.843128905,32,32,2016-01-04,106.92,1.0,10.620123203285422
SEIX,23.295,1202296.3993147002,32,32,2019-04-25,25.32,1.0869285254346426,7.315537303216975
SENEA,192.27,19435342.02021315,32,32,2016-01-04,193.9,1.0084776616216777,10.620123203285422
SENS,8.69,2658055.825416805,32,32,2016-03-18,105.4,12.128883774453396,10.417522245037645
SEPZ,46.4113,270157.9282672,32,32,2020-09-01,46.98,1.0122534813719934,5.960301163586585
SF,83.73,81799490.83656931,32,32,2016-01-04,88.8133,1.060710617460886,10.620123203285422
SFBS,90.02,22030840.04374562,32,32,2016-01-04,99.0,1.0997556098644745,10.620123203285422
SFL,12.43,13783189.448404957,32,32,2016-01-04,16.23,1.3057119871279164,10.620123203285422
SFM,78.84,148937836.09737843,32,32,2016-01-04,179.53,2.2771435819381023,10.620123203285422
SFNC,23.68,26949302.27699793,32,32,2016-01-04,33.35,1.4083614864864866,10.620123203285422
SFST,64.22,6616172.7520372,32,32,2016-01-04,65.02,1.0124571784490812,10.620123203285422
SFY,152.2125,1993993.4805918,32,32,2019-04-11,155.085,1.0188716432618872,7.353867214236824
SGC,12.57,561731.0819635,32,32,2016-01-04,28.25,2.247414478918059,10.620123203285422
SGDJ,89.3837,2963303.370006675,32,32,2016-01-04,115.39,1.2909512584509255,10.620123203285422
SGDM,73.9371,2088108.64502996,32,32,2016-01-04,95.33,1.2893391815475586,10.620123203285422
SGOL,41.36,72577382.41487479,32,32,2016-01-04,51.41,1.2429883945841391,10.620123203285422
SGRY,14.24,22556065.4289727,32,32,2016-01-04,67.05,4.708567415730337,10.620123203285422
SGU,12.53,274665.46241508005,32,32,2016-01-04,15.1,1.2051077414205906,10.620123203285422
SH,32.36,228062793.16002646,32,32,2016-01-04,185.04,5.718170580964153,10.620123203285422
SHAK,70.99,103193671.60916704,32,32,2016-01-04,142.03,2.0007043245527543,10.620123203285422
SHBI,23.66,4596368.096418049,32,32,2016-01-04,24.61,1.040152155536771,10.620123203285422
SHC,18.51,46926604.525365844,32,32,2020-11-20,28.98,1.5656401944894651,5.7412731006160165
SHE,158.88,292242.3597143863,32,32,2016-03-08,161.6415,1.0173810422960725,10.444900752908966
SHEN,12.17,5251660.4479682,32,32,2016-01-04,61.13,5.023007395234183,10.620123203285422
SHG,74.86,14384968.729963012,32,32,2016-01-04,75.92,1.0141597648944698,10.620123203285422
SHLS,7.68,43916151.38557592,32,32,2021-01-27,40.17,5.23046875,5.555099247091033
SHM,47.68,9560261.641278714,32,32,2016-01-04,50.06,1.0499161073825505,10.620123203285422
SHO,11.06,26863877.38425884,32,32,2016-01-04,17.52,1.5840867992766725,10.620123203285422
SHOO,46.75,39923833.14978197,32,32,2016-01-04,51.28,1.0968983957219252,10.620123203285422
SHOP,146.58,1000693802.2888995,32,32,2016-01-04,179.01,1.221244371674171,10.620123203285422
SHW,345.27,629205579.7798218,32,32,2016-01-04,399.71,1.1576737046369507,10.620123203285422
SHY,82.02,241475706.08879876,32,32,2016-01-04,86.8,1.058278468666179,10.620123203285422
SHYD,22.67,1494322.4384408998,32,32,2016-01-04,25.87,1.141155712395236,10.620123203285422
SHYG,42.18,55976812.30300592,32,32,2016-01-04,48.03,1.1386913229018492,10.620123203285422
SHYL,44.0138,1011117.873883,32,32,2018-01-10,50.2497,1.1416805638231644,8.602327173169062
SIBN,19.14,7768839.5569211,32,32,2018-10-17,35.96,1.8787878787878787,7.835728952772074
SIFY,15.055,448097.2459925075,32,32,2016-01-04,33.9,2.2517436067751575,10.620123203285422
SIG,84.76,52253060.80823562,32,32,2016-01-04,133.28,1.5724398301085416,10.620123203285422
SIGI,91.3,40098440.39964154,32,32,2016-01-04,109.17,1.1957283680175248,10.620123203285422
SII,117.6,18821323.446514543,32,32,2020-06-29,166.4,1.4149659863945578,6.135523613963039
SIL,87.53,80902672.35327491,32,32,2016-01-04,118.03,1.3484519593282303,10.620123203285422
SILC,45.91,6037438.877573226,32,32,2016-01-04,76.79,1.6726203441516012,10.620123203285422
SILJ,28.68,90028563.9779262,32,32,2016-01-04,40.3,1.405160390516039,10.620123203285422
SIMO,251.72,256265117.06275386,32,32,2016-01-04,336.9,1.338391863975846,10.620123203285422
SIRI,28.62,116072004.0302493,32,32,2016-01-04,78.1,2.728860936408106,10.620123203285422
SITE,95.09,73162882.31904359,32,32,2016-05-12,251.7,2.64696603218004,10.26694045174538
SITM,680.06,258046825.64813846,32,32,2019-11-21,901.48,1.3255889186248273,6.740588637919234
SIVR,60.37,51296906.40297366,32,32,2016-01-04,110.87,1.8365081994368064,10.620123203285422
SIXA,58.01,663939.1170969688,32,32,2020-05-11,58.2358,1.0038924323392517,6.269678302532512
SIXH,44.311,322886.005999575,32,32,2020-05-11,44.311,1.0,6.269678302532512
SIXS,58.93,251233.99074752253,32,32,2020-05-11,60.284,1.0229764126930256,6.269678302532512
SIZE,184.111,713175.2329578621,32,32,2016-01-04,186.93,1.0153114153961469,10.620123203285422
SJB,15.165,1226826.1420444325,32,32,2016-01-04,30.29,1.9973623475107156,10.620123203285422
SJM,118.5,146326210.48288053,32,32,2016-01-04,162.59,1.3720675105485232,10.620123203285422
SJNK,24.84,51147739.07314893,32,32,2016-01-04,28.14,1.1328502415458936,10.620123203285422
SKF,22.56,319444.84755453,32,32,2016-01-04,1027.68,45.55319148936171,10.620123203285422
SKIL,7.62,404947.46654389997,32,32,2021-06-14,256.4,33.64829396325459,5.177275838466803
SKM,38.41,71484060.27415243,32,32,2016-01-04,48.42,1.260609216349909,10.620123203285422
SKOR,47.97,1968292.806639425,32,32,2016-01-04,55.37,1.1542630810923493,10.620123203285422
SKT,38.32,36668383.44464736,32,32,2016-01-04,42.11,1.0989039665970772,10.620123203285422
SKY,90.86,51208033.82696067,32,32,2016-01-04,108.92,1.1987673343605547,10.620123203285422
SKYT,32.46,22531269.196632,19,19,2021-04-21,39.91,1.2295132470733208,5.325119780971937
SKYW,103.11,37843896.66430004,32,32,2016-01-04,123.72,1.1998836194355542,10.620123203285422
SKYY,161.37,39255601.056356,32,32,2016-01-04,168.91,1.046724917890562,10.620123203285422
SLAB,219.0,52118686.699031144,32,32,2016-01-04,220.34,1.0061187214611873,10.620123203285422
SLB,53.21,532754633.6506367,32,32,2016-01-04,87.48,1.6440518699492577,10.620123203285422
SLDB,9.08,8488419.614701804,32,32,2018-01-26,775.5,85.40748898678414,8.558521560574949
SLF,80.41,43169474.702312835,32,32,2016-01-04,84.07,1.0455167267752767,10.620123203285422
SLG,56.84,49902416.59633997,32,32,2016-01-04,115.3902,2.0300879662209708,10.620123203285422
SLGL,79.33,3825812.252673645,32,32,2018-02-01,171.5,2.161855540148746,8.542094455852157
SLGN,41.12,50453910.83948924,32,32,2016-01-04,57.53,1.3990758754863815,10.620123203285422
SLM,26.87,63608517.094233066,32,32,2016-01-04,34.4,1.2802381838481578,10.620123203285422
SLP,18.36,4562211.998412465,32,32,2016-01-04,89.52,4.875816993464052,10.620123203285422
SLQD,50.155,9382666.59698485,32,32,2016-01-04,52.29,1.0425680390788554,10.620123203285422
SLRC,12.65,4183055.5927582304,32,32,2016-01-04,22.91,1.8110671936758893,10.620123203285422
SLV,57.44,750983561.5990944,32,32,2016-01-04,105.6,1.8384401114206128,10.620123203285422
SLVO,68.86,6865086.6265881,32,32,2016-01-04,216.006,3.1368864362474587,10.620123203285422
SLVP,35.98,7402996.915781135,32,32,2016-01-04,47.51,1.320455808782657,10.620123203285422
SLX,106.69,2106200.867514188,32,32,2016-01-04,113.57,1.0644858937107506,10.620123203285422
SLYG,116.91,11613765.706327312,32,32,2016-01-04,119.5,1.0221537935163802,10.620123203285422
SLYV,110.17,14905132.245694079,32,32,2016-01-04,112.22,1.0186076064264318,10.620123203285422
SM,35.49,104967040.24366508,32,32,2016-01-04,54.36,1.5316990701606086,10.620123203285422
SMBC,75.81,6519328.426687015,32,32,2016-01-04,79.33,1.0464318691465506,10.620123203285422
SMBK,51.91,5547137.1810815,32,32,2016-01-06,53.23,1.0254286264688885,10.614647501711156
SMDV,77.68,5145600.644174229,32,32,2016-01-04,79.12,1.0185375901132852,10.620123203285422
SMFG,25.81,41263681.397333495,32,32,2016-01-04,26.5,1.0267338240991863,10.620123203285422
SMG,59.55,59248506.86786926,32,32,2016-01-04,252.62,4.242149454240135,10.620123203285422
SMH,569.77,4868138726.1756525,32,32,2016-01-04,668.91,1.174000035101883,10.620123203285422
SMHI,9.86,880241.4248335401,32,32,2017-06-02,25.3,2.565922920892495,9.210130047912388
SMID,28.21,381501.87347849994,32,32,2020-11-17,50.03,1.773484579936193,5.749486652977413
SMIN,71.21,5998242.32683406,32,32,2016-01-04,86.97,1.2213172307260216,10.620123203285422
SMLF,89.08,11662204.430305,32,32,2016-01-04,90.63,1.017400089806915,10.620123203285422
SMLV,160.04,431496.48685296625,32,32,2016-01-04,162.9281,1.018046113471632,10.620123203285422
SMMD,91.82,18454151.24292823,32,32,2017-07-07,93.31,1.0162274014375954,9.114305270362765
SMMT,12.82,51706648.9968479,32,32,2016-01-04,36.7,2.862714508580343,10.620123203285422
SMMU,50.278,5327425.225548999,32,32,2016-01-04,51.61,1.0264927005847488,10.620123203285422
SMMV,47.5002,289625.378084215,32,32,2016-09-09,47.79,1.0061010269430444,9.938398357289527
SMP,38.9,4611202.90260028,32,32,2016-01-04,55.65,1.430591259640103,10.620123203285422
SMPL,10.97,26179069.320766784,32,32,2017-07-10,44.57,4.062898814949863,9.10609171800137
SMTC,135.23,297990826.2191473,32,32,2016-01-04,174.73,1.2920949493455594,10.620123203285422
SMTI,34.17,3369659.118681,32,32,2020-11-02,52.75,1.5437518290898449,5.790554414784395
SMWB,8.57,5277764.816356726,32,32,2021-05-12,24.76,2.8891481913652277,5.2676249144421625
SNA,395.71,141495096.37329817,32,32,2016-01-04,419.31,1.0596396350863007,10.620123203285422
SNAP,5.11,158508430.17164558,32,32,2017-03-02,83.11,16.264187866927593,9.462012320328542
SNDR,35.3,28466263.95037417,32,32,2017-04-06,38.76,1.0980169971671387,9.366187542778919
SNDX,19.915,27274711.66137038,32,32,2016-03-03,28.98,1.4551845342706504,10.458590006844627
SNEX,66.4,79724106.21422607,32,32,2021-03-26,92.6733,1.3956822289156625,5.3963039014373715
SNFCA,8.57,240037.35194027546,32,32,2021-03-26,12.819,1.4957992998833138,5.3963039014373715
SNN,30.19,44125501.00941931,32,32,2016-01-04,51.64,1.710500165617754,10.620123203285422
SNOW,325.33,1271148048.1784291,32,32,2016-01-04,401.89,1.235330280023361,10.620123203285422
SNPE,70.95,12728619.97171805,32,32,2019-06-26,71.88,1.013107822410148,7.145790554414784
SNPS,404.41,602095544.0209732,32,32,2016-01-04,645.35,1.595781508864766,10.620123203285422
SNSR,47.88,400884.82995693746,32,32,2016-09-16,53.8,1.1236424394319129,9.919233401779604
SNX,259.8,169029655.7204001,32,32,2016-01-04,290.14,1.116782140107775,10.620123203285422
SNY,44.97,123765252.85530959,32,32,2016-01-04,59.42,1.321325327996442,10.620123203285422
SO,92.07,447253497.45286524,32,32,2016-01-04,99.72,1.0830889540566961,10.620123203285422
SOCL,44.87,218107.09822911123,32,32,2016-01-04,78.16,1.7419211054156452,10.620123203285422
SOFI,17.66,1302846038.0804472,32,32,2021-06-01,32.21,1.8238958097395244,5.212867898699521
SOHU,14.5,474596.6010555,32,32,2016-01-04,70.06,4.831724137931035,10.620123203285422
SOJC,19.73,558055.9608505,32,32,2017-11-28,27.43,1.3902686264571718,8.720054757015742
SOJD,18.225,1370549.7008989998,32,32,2020-01-14,27.49,1.5083676268861452,6.5927446954141
SOJE,15.92,831384.540058815,32,32,2020-09-23,26.92,1.690954773869347,5.900068446269678
SON,57.2,60231217.37246725,32,32,2016-01-04,69.28,1.2111888111888112,10.620123203285422
SONO,15.79,25002465.385639347,32,32,2018-08-02,43.89,2.7796073464217863,8.043805612594113
SONY,23.43,99077401.60176115,32,32,2021-04-01,30.26,1.2915066154502775,5.379876796714579
SOR,46.6305,383941.75075985503,32,32,2016-01-04,68.49,1.4687811625438285,10.620123203285422
SOXL,129.1,8969443662.853285,32,32,2016-01-04,300.77,2.3297443841982957,10.620123203285422
SOXQ,94.37,191896490.68987447,32,32,2021-06-11,115.11,1.219773233018968,5.1854893908282
SOXX,531.39,4991092616.655069,32,32,2016-01-04,655.01,1.2326351643802105,10.620123203285422
SOYB,25.8,1500954.8220162615,32,32,2016-01-04,29.31,1.1360465116279068,10.620123203285422
SPAB,25.1,42964081.95997435,32,32,2017-10-16,31.23,1.244223107569721,8.837782340862423
SPB,88.0,29003700.66090532,32,32,2016-01-04,899.6589,10.223396590909092,10.620123203285422
SPBO,28.37,9169393.31096451,32,32,2019-09-23,36.365,1.2818117729996474,6.9021218343600275
SPCB,10.78,798541.0543215,32,32,2016-01-04,1050.0,97.40259740259741,10.620123203285422
SPCX,143.34,9895415246.09154,32,32,2020-12-16,201.8,1.407841495744384,5.670088980150582
SPD,42.5121,226198.53119692998,32,32,2020-09-04,43.317,1.0189334330696438,5.952087611225188
SPDN,8.5,351766766.1477145,32,32,2016-06-08,42.18,4.96235294117647,10.193018480492814
SPDV,41.11,317738.08125030267,32,32,2017-11-29,41.4531,1.008345901240574,8.71731690622861
SPDW,51.31,125604579.2012082,32,32,2017-10-16,52.21,1.0175404404599493,8.837782340862423
SPE,13.34,384401.34857687505,32,32,2016-01-04,15.5139,1.1629610194902549,10.620123203285422
SPEM,51.73,82190278.46214306,32,32,2017-10-16,53.39,1.0320896965010633,8.837782340862423
