symbol,side,entry_time,exit_time,entry_price,exit_price,forward_return,holding_bars,entry_regime,exit_regime,entry_S_UF,exit_S_UF,entry_D,exit_D
HWM,LONG,2024-11-08T05:00:00+00:00,2025-02-26T05:00:00+00:00,113.650000,131.980000,0.16128465,72,TRANSITIONAL,TRANSITIONAL,0.600000,0.600000,1.000000,0.000000
HWM,SHORT,2025-02-27T05:00:00+00:00,2025-04-07T04:00:00+00:00,133.420000,115.780000,-0.13221406,27,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
HWM,LONG,2025-04-08T04:00:00+00:00,2025-04-10T04:00:00+00:00,114.620000,124.190000,0.08349328,2,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,1.000000,-1.000000
HWM,SHORT,2025-04-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,125.670000,198.310000,0.57802180,169,TRANSITIONAL,TRANSITIONAL,0.428571,0.428571,-1.000000,-1.000000
IBKR,LONG,2024-11-07T05:00:00+00:00,2025-05-19T04:00:00+00:00,41.667500,52.000000,0.24797504,130,TRANSITIONAL,TRANSITIONAL,0.750000,0.600000,1.000000,0.000000
IBKR,SHORT,2025-05-21T04:00:00+00:00,2025-12-12T05:00:00+00:00,51.317500,64.150000,0.25006090,142,TRANSITIONAL,TRANSITIONAL,0.400000,0.400000,-1.000000,-1.000000
IBM,LONG,2021-01-25T05:00:00+00:00,2025-01-31T05:00:00+00:00,113.365200,255.700000,1.25554227,1010,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IBM,SHORT,2025-02-03T05:00:00+00:00,2025-12-12T05:00:00+00:00,260.730000,309.240000,0.18605454,217,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IDXX,LONG,2022-11-02T04:00:00+00:00,2025-06-25T04:00:00+00:00,372.640000,530.400000,0.42335766,661,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,0.000000
IDXX,SHORT,2025-06-26T04:00:00+00:00,2025-08-04T04:00:00+00:00,527.780000,682.780000,0.29368297,26,TRANSITIONAL,TRANSITIONAL,0.300000,0.214286,-1.000000,-1.000000
IEX,LONG,2025-02-06T05:00:00+00:00,2025-12-09T05:00:00+00:00,199.320000,173.500000,-0.12954044,211,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
IEX,SHORT,2025-12-11T05:00:00+00:00,2025-12-12T05:00:00+00:00,181.240000,178.930000,-0.01274553,1,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IFF,LONG,2021-02-02T05:00:00+00:00,2023-02-09T05:00:00+00:00,124.230000,91.360000,-0.26458987,509,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IFF,SHORT,2023-02-10T05:00:00+00:00,2024-11-07T05:00:00+00:00,94.820000,90.960000,-0.04070871,438,TRANSITIONAL,TRANSITIONAL,0.500000,0.285714,-1.000000,1.000000
IFF,SHORT,2024-11-27T05:00:00+00:00,2025-04-09T04:00:00+00:00,90.820000,72.970000,-0.19654261,89,TRANSITIONAL,STABLE,0.357143,0.312500,-1.000000,1.000000
IFF,LONG,2025-04-10T04:00:00+00:00,2025-09-30T04:00:00+00:00,71.380000,61.540000,-0.13785374,118,STABLE,STABLE,0.312500,0.437500,1.000000,0.000000
IFF,SHORT,2025-10-01T04:00:00+00:00,2025-12-12T05:00:00+00:00,60.960000,63.260000,0.03772966,51,STABLE,STABLE,0.375000,0.375000,-1.000000,-1.000000
INCY,LONG,2021-11-03T04:00:00+00:00,2024-10-30T04:00:00+00:00,66.790000,73.930000,0.10690223,751,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
INCY,SHORT,2024-10-31T04:00:00+00:00,2025-12-12T05:00:00+00:00,74.120000,95.410000,0.28723691,279,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
INTC,LONG,2021-01-22T05:00:00+00:00,2021-10-25T04:00:00+00:00,56.660000,49.410000,-0.12795623,191,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
INTC,SHORT,2021-10-26T04:00:00+00:00,2022-08-04T04:00:00+00:00,48.280000,35.660000,-0.26139188,194,TRANSITIONAL,TRANSITIONAL,0.500000,0.666667,-1.000000,1.000000
INTC,LONG,2022-08-05T04:00:00+00:00,2022-10-31T04:00:00+00:00,35.390000,28.430000,-0.19666572,60,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
INTC,SHORT,2022-11-01T04:00:00+00:00,2023-10-25T04:00:00+00:00,28.300000,32.830000,0.16007067,246,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
INTC,LONG,2023-10-26T04:00:00+00:00,2024-01-30T05:00:00+00:00,32.520000,42.920000,0.31980320,64,TRANSITIONAL,TRANSITIONAL,0.625000,0.700000,1.000000,0.000000
INTC,SHORT,2024-01-31T05:00:00+00:00,2024-08-02T04:00:00+00:00,43.080000,21.480000,-0.50139276,127,TRANSITIONAL,TRANSITIONAL,0.500000,0.285714,-1.000000,-1.000000
INTC,LONG,2024-08-08T04:00:00+00:00,2024-08-09T04:00:00+00:00,20.490000,19.710000,-0.03806735,1,STABLE,STABLE,0.312500,0.277778,1.000000,-1.000000
INTC,SHORT,2024-09-11T04:00:00+00:00,2025-02-19T05:00:00+00:00,19.640000,25.720000,0.30957230,109,STABLE,STABLE,0.300000,0.272727,-1.000000,1.000000
INTC,LONG,2025-04-07T04:00:00+00:00,2025-04-10T04:00:00+00:00,19.570000,19.880000,0.01584057,3,STABLE,TRANSITIONAL,0.346154,0.333333,1.000000,-1.000000
INTC,SHORT,2025-04-11T04:00:00+00:00,2025-06-11T04:00:00+00:00,19.740000,20.680000,0.04761905,41,TRANSITIONAL,STABLE,0.333333,0.312500,-1.000000,1.000000
INTC,LONG,2025-06-12T04:00:00+00:00,2025-09-18T04:00:00+00:00,20.770000,30.570000,0.47183438,67,STABLE,TRANSITIONAL,0.312500,0.342105,1.000000,-1.000000
INTC,SHORT,2025-09-19T04:00:00+00:00,2025-12-01T05:00:00+00:00,29.580000,40.010000,0.35260311,50,TRANSITIONAL,STABLE,0.342105,0.325000,-1.000000,1.000000
INTC,LONG,2025-12-02T05:00:00+00:00,2025-12-12T05:00:00+00:00,43.470000,37.810000,-0.13020474,8,STABLE,STABLE,0.325000,0.325000,1.000000,1.000000
INTU,LONG,2021-11-22T05:00:00+00:00,2025-02-27T05:00:00+00:00,661.630000,600.420000,-0.09251394,818,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
INTU,SHORT,2025-02-28T05:00:00+00:00,2025-04-10T04:00:00+00:00,613.840000,577.470000,-0.05924997,29,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
INTU,LONG,2025-04-11T04:00:00+00:00,2025-06-17T04:00:00+00:00,587.040000,764.900000,0.30297765,45,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
INTU,SHORT,2025-06-23T04:00:00+00:00,2025-12-12T05:00:00+00:00,762.550000,670.925000,-0.12015606,121,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IP,LONG,2022-09-19T04:00:00+00:00,2023-06-23T04:00:00+00:00,36.520000,30.600000,-0.16210296,191,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
IP,SHORT,2023-06-26T04:00:00+00:00,2024-11-01T04:00:00+00:00,31.340000,55.770000,0.77951500,342,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
IP,LONG,2024-11-04T05:00:00+00:00,2025-02-24T05:00:00+00:00,56.600000,55.300000,-0.02296820,74,TRANSITIONAL,TRANSITIONAL,0.625000,0.750000,1.000000,0.000000
IP,SHORT,2025-02-26T05:00:00+00:00,2025-04-10T04:00:00+00:00,55.730000,46.200000,-0.17100305,31,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
IP,LONG,2025-04-11T04:00:00+00:00,2025-10-16T04:00:00+00:00,46.840000,46.640000,-0.00426985,129,TRANSITIONAL,TRANSITIONAL,0.400000,0.500000,1.000000,0.000000
IP,SHORT,2025-10-17T04:00:00+00:00,2025-10-31T04:00:00+00:00,46.580000,38.640000,-0.17045942,10,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
IPG,LONG,2021-07-22T04:00:00+00:00,2022-09-01T04:00:00+00:00,34.110000,27.470000,-0.19466432,281,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IPG,SHORT,2022-09-02T04:00:00+00:00,2022-09-22T04:00:00+00:00,27.230000,26.260000,-0.03562248,13,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
IPG,LONG,2022-09-23T04:00:00+00:00,2023-07-24T04:00:00+00:00,25.810000,32.630000,0.26423867,207,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
IPG,SHORT,2023-07-25T04:00:00+00:00,2025-01-15T05:00:00+00:00,32.080000,27.780000,-0.13403990,371,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
IPG,LONG,2025-01-16T05:00:00+00:00,2025-06-10T04:00:00+00:00,27.890000,23.770000,-0.14772320,99,TRANSITIONAL,TRANSITIONAL,0.375000,0.700000,1.000000,0.000000
IPG,SHORT,2025-06-11T04:00:00+00:00,2025-11-26T05:00:00+00:00,23.760000,24.570000,0.03409091,117,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IQV,LONG,2024-02-15T05:00:00+00:00,2025-02-12T05:00:00+00:00,241.470000,197.820000,-0.18076780,248,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
IQV,SHORT,2025-02-14T05:00:00+00:00,2025-04-09T04:00:00+00:00,193.440000,157.020000,-0.18827543,37,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
IQV,SHORT,2025-04-10T04:00:00+00:00,2025-07-23T04:00:00+00:00,143.220000,194.240000,0.35623516,70,TRANSITIONAL,TRANSITIONAL,0.300000,0.428571,-1.000000,1.000000
IQV,LONG,2025-07-24T04:00:00+00:00,2025-08-01T04:00:00+00:00,200.820000,182.450000,-0.09147495,6,TRANSITIONAL,TRANSITIONAL,0.428571,0.571429,1.000000,0.000000
IQV,SHORT,2025-08-04T04:00:00+00:00,2025-12-12T05:00:00+00:00,182.750000,222.260000,0.21619699,92,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IR,LONG,2025-04-10T04:00:00+00:00,2025-09-30T04:00:00+00:00,70.940000,82.620000,0.16464618,118,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
IR,SHORT,2025-10-01T04:00:00+00:00,2025-12-12T05:00:00+00:00,83.500000,81.760000,-0.02083832,51,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
IRM,LONG,2021-01-28T05:00:00+00:00,2021-01-29T05:00:00+00:00,33.410000,33.670000,0.00778210,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IRM,SHORT,2021-02-01T05:00:00+00:00,2021-05-26T04:00:00+00:00,33.380000,43.330000,0.29808268,80,TRANSITIONAL,TRANSITIONAL,0.500000,0.666667,-1.000000,1.000000
IRM,LONG,2021-05-27T04:00:00+00:00,2024-11-07T05:00:00+00:00,43.010000,116.920000,1.71843757,868,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
IRM,SHORT,2024-11-08T05:00:00+00:00,2025-04-10T04:00:00+00:00,119.710000,81.630000,-0.31810208,103,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
IRM,LONG,2025-04-11T04:00:00+00:00,2025-08-26T04:00:00+00:00,83.440000,91.430000,0.09575743,93,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
IRM,SHORT,2025-08-28T04:00:00+00:00,2025-12-12T05:00:00+00:00,91.970000,83.350000,-0.09372622,74,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
ISRG,LONG,2021-04-22T04:00:00+00:00,2022-03-09T05:00:00+00:00,286.553300,278.820000,-0.02698730,222,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
ISRG,SHORT,2022-03-10T05:00:00+00:00,2022-04-25T04:00:00+00:00,275.720000,255.120000,-0.07471348,31,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
ISRG,LONG,2022-04-26T04:00:00+00:00,2022-05-20T04:00:00+00:00,244.520000,219.070000,-0.10408147,18,TRANSITIONAL,TRANSITIONAL,0.375000,0.500000,1.000000,-1.000000
ISRG,SHORT,2022-05-23T04:00:00+00:00,2023-04-20T04:00:00+00:00,221.610000,297.410000,0.34204233,228,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
ISRG,SHORT,2023-04-24T04:00:00+00:00,2024-01-11T05:00:00+00:00,300.460000,362.310000,0.20585103,181,TRANSITIONAL,TRANSITIONAL,0.300000,0.416667,-1.000000,1.000000
ISRG,LONG,2024-01-12T05:00:00+00:00,2024-06-20T04:00:00+00:00,363.710000,432.550000,0.18927167,109,TRANSITIONAL,TRANSITIONAL,0.416667,0.583333,1.000000,0.000000
ISRG,SHORT,2024-06-21T04:00:00+00:00,2024-09-30T04:00:00+00:00,432.560000,491.270000,0.13572684,69,TRANSITIONAL,TRANSITIONAL,0.500000,0.583333,-1.000000,0.000000
ISRG,LONG,2024-10-01T04:00:00+00:00,2025-04-10T04:00:00+00:00,484.760000,489.520000,0.00981929,131,TRANSITIONAL,TRANSITIONAL,0.416667,0.375000,1.000000,-1.000000
ISRG,SHORT,2025-04-11T04:00:00+00:00,2025-10-23T04:00:00+00:00,493.600000,551.300000,0.11689627,134,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,-1.000000,1.000000
ISRG,LONG,2025-10-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,546.510000,542.320000,-0.00766683,34,TRANSITIONAL,TRANSITIONAL,0.333333,0.333333,1.000000,1.000000
IT,LONG,2021-05-05T04:00:00+00:00,2021-11-02T04:00:00+00:00,230.940000,339.690000,0.47090153,126,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IT,SHORT,2021-11-03T04:00:00+00:00,2022-01-24T05:00:00+00:00,325.620000,287.030000,-0.11851238,55,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
IT,LONG,2022-01-25T05:00:00+00:00,2023-11-06T05:00:00+00:00,277.600000,392.570000,0.41415706,448,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
IT,SHORT,2023-11-07T05:00:00+00:00,2025-11-05T05:00:00+00:00,397.890000,237.120000,-0.40405640,500,TRANSITIONAL,STABLE,0.500000,0.285714,-1.000000,1.000000
IVZ,LONG,2021-03-02T05:00:00+00:00,2022-11-10T05:00:00+00:00,23.950000,18.750000,-0.21711900,429,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
IVZ,SHORT,2022-11-11T05:00:00+00:00,2025-07-21T04:00:00+00:00,19.770000,20.200000,0.02175013,671,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,-1.000000,1.000000
IVZ,LONG,2025-07-22T04:00:00+00:00,2025-09-23T04:00:00+00:00,21.250000,22.430000,0.05552941,44,TRANSITIONAL,TRANSITIONAL,0.428571,0.571429,1.000000,0.000000
IVZ,SHORT,2025-09-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,22.180000,26.260000,0.18394950,56,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
J,LONG,2024-10-01T04:00:00+00:00,2025-12-12T05:00:00+00:00,132.070000,135.720000,0.02763686,301,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
JBHT,LONG,2025-04-04T04:00:00+00:00,2025-05-09T04:00:00+00:00,134.660000,135.530000,0.00646072,24,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
JBHT,SHORT,2025-05-12T04:00:00+00:00,2025-12-12T05:00:00+00:00,148.720000,198.680000,0.33593330,149,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
JBL,LONG,2022-06-17T04:00:00+00:00,2023-12-29T05:00:00+00:00,53.610000,127.400000,1.37642231,385,TRANSITIONAL,TRANSITIONAL,0.750000,0.300000,1.000000,-1.000000
JBL,SHORT,2024-01-02T05:00:00+00:00,2024-03-18T04:00:00+00:00,128.140000,124.180000,-0.03090370,52,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
JBL,SHORT,2024-05-20T04:00:00+00:00,2024-06-21T04:00:00+00:00,121.010000,113.190000,-0.06462276,22,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
JBL,LONG,2024-09-27T04:00:00+00:00,2025-01-06T05:00:00+00:00,122.340000,152.020000,0.24260258,68,TRANSITIONAL,TRANSITIONAL,0.312500,0.375000,1.000000,0.000000
JCI,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,76.230000,114.760000,0.50544405,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
JKHY,LONG,2023-02-09T05:00:00+00:00,2023-03-30T04:00:00+00:00,167.550000,147.980000,-0.11680095,34,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
JKHY,SHORT,2023-03-31T04:00:00+00:00,2025-12-12T05:00:00+00:00,150.720000,187.500000,0.24402866,678,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
JPM,LONG,2024-11-07T05:00:00+00:00,2025-12-12T05:00:00+00:00,236.380000,318.520000,0.34749133,274,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
K,LONG,2023-10-03T04:00:00+00:00,2025-05-08T04:00:00+00:00,52.990000,82.540000,0.55765239,400,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
K,SHORT,2025-05-09T04:00:00+00:00,2025-12-10T05:00:00+00:00,82.480000,83.440000,0.01163919,148,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
KEY,LONG,2022-03-02T05:00:00+00:00,2023-03-13T04:00:00+00:00,24.170000,11.380000,-0.52916839,258,TRANSITIONAL,TRANSITIONAL,0.750000,0.375000,1.000000,-1.000000
KEY,SHORT,2023-03-14T04:00:00+00:00,2023-03-22T04:00:00+00:00,12.170000,12.050000,-0.00986031,6,TRANSITIONAL,STABLE,0.375000,0.400000,-1.000000,1.000000
KEY,LONG,2023-03-23T04:00:00+00:00,2023-03-24T04:00:00+00:00,11.270000,11.860000,0.05235138,1,STABLE,STABLE,0.400000,0.333333,1.000000,-1.000000
KEY,SHORT,2023-03-27T04:00:00+00:00,2023-05-05T04:00:00+00:00,12.490000,9.830000,-0.21297038,28,STABLE,STABLE,0.333333,0.285714,-1.000000,1.000000
KEY,SHORT,2024-04-12T04:00:00+00:00,2024-04-17T04:00:00+00:00,14.610000,14.430000,-0.01232033,3,STABLE,STABLE,0.375000,0.250000,-1.000000,-1.000000
KEY,LONG,2024-04-23T04:00:00+00:00,2024-11-07T05:00:00+00:00,14.720000,19.160000,0.30163043,138,STABLE,STABLE,0.312500,0.277778,1.000000,-1.000000
KEYS,LONG,2023-02-23T05:00:00+00:00,2024-02-02T05:00:00+00:00,160.860000,155.700000,-0.03207758,237,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
KEYS,SHORT,2024-02-05T05:00:00+00:00,2024-08-22T04:00:00+00:00,154.150000,154.640000,0.00317872,138,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,-1.000000,1.000000
KEYS,LONG,2024-08-23T04:00:00+00:00,2025-12-09T05:00:00+00:00,155.010000,210.460000,0.35771886,324,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,1.000000,-1.000000
KEYS,SHORT,2025-12-10T05:00:00+00:00,2025-12-12T05:00:00+00:00,212.780000,208.810000,-0.01865777,2,TRANSITIONAL,TRANSITIONAL,0.400000,0.400000,-1.000000,-1.000000
KIM,LONG,2021-07-20T04:00:00+00:00,2025-12-12T05:00:00+00:00,20.840000,20.160000,-0.03262956,1106,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
KKR,LONG,2022-03-08T05:00:00+00:00,2023-07-13T04:00:00+00:00,52.270000,61.210000,0.17103501,338,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
KKR,SHORT,2023-07-14T04:00:00+00:00,2024-06-11T04:00:00+00:00,60.560000,110.210000,0.81984808,229,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
KKR,LONG,2024-06-12T04:00:00+00:00,2024-10-11T04:00:00+00:00,111.490000,135.590000,0.21616288,84,TRANSITIONAL,TRANSITIONAL,0.625000,0.750000,1.000000,0.000000
KKR,SHORT,2024-10-14T04:00:00+00:00,2025-02-05T05:00:00+00:00,136.540000,153.810000,0.12648308,77,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
KKR,LONG,2025-02-06T05:00:00+00:00,2025-03-31T04:00:00+00:00,151.590000,115.610000,-0.23735075,36,TRANSITIONAL,TRANSITIONAL,0.400000,0.500000,1.000000,0.000000
KKR,SHORT,2025-04-01T04:00:00+00:00,2025-04-03T04:00:00+00:00,117.840000,102.550000,-0.12975221,2,TRANSITIONAL,TRANSITIONAL,0.333333,0.428571,-1.000000,1.000000
KKR,SHORT,2025-04-04T04:00:00+00:00,2025-04-07T04:00:00+00:00,92.790000,97.540000,0.05119086,1,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,-1.000000,1.000000
KKR,LONG,2025-04-08T04:00:00+00:00,2025-04-09T04:00:00+00:00,94.510000,110.460000,0.16876521,1,TRANSITIONAL,TRANSITIONAL,0.333333,0.300000,1.000000,-1.000000
KKR,SHORT,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,101.870000,136.600000,0.34092471,170,TRANSITIONAL,TRANSITIONAL,0.318182,0.318182,-1.000000,-1.000000
KLAC,LONG,2021-03-09T05:00:00+00:00,2022-08-10T04:00:00+00:00,294.100000,374.510000,0.27341040,359,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
KLAC,SHORT,2022-08-11T04:00:00+00:00,2024-01-17T05:00:00+00:00,372.750000,562.500000,0.50905433,359,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
KLAC,LONG,2024-01-18T05:00:00+00:00,2024-07-18T04:00:00+00:00,590.000000,787.060000,0.33400000,125,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
KLAC,SHORT,2024-07-19T04:00:00+00:00,2024-08-01T04:00:00+00:00,762.550000,756.140000,-0.00840601,9,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
KLAC,LONG,2024-08-02T04:00:00+00:00,2024-08-27T04:00:00+00:00,696.170000,812.790000,0.16751655,17,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
KLAC,SHORT,2024-08-28T04:00:00+00:00,2024-09-04T04:00:00+00:00,804.270000,745.110000,-0.07355739,4,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
KLAC,LONG,2024-09-05T04:00:00+00:00,2024-09-10T04:00:00+00:00,728.060000,713.460000,-0.02005329,3,TRANSITIONAL,TRANSITIONAL,0.416667,0.500000,1.000000,-1.000000
KLAC,SHORT,2024-09-11T04:00:00+00:00,2024-10-15T04:00:00+00:00,748.820000,707.720000,-0.05488635,24,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,-1.000000,1.000000
KLAC,SHORT,2024-10-16T04:00:00+00:00,2025-04-10T04:00:00+00:00,682.590000,656.760000,-0.03784116,120,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,-1.000000,1.000000
KLAC,LONG,2025-04-11T04:00:00+00:00,2025-09-29T04:00:00+00:00,670.220000,1064.130000,0.58773239,116,TRANSITIONAL,TRANSITIONAL,0.333333,0.444444,1.000000,0.000000
KLAC,SHORT,2025-09-30T04:00:00+00:00,2025-11-18T05:00:00+00:00,1078.600000,1123.090000,0.04124791,35,TRANSITIONAL,TRANSITIONAL,0.388889,0.444444,-1.000000,0.000000
KLAC,LONG,2025-11-19T05:00:00+00:00,2025-12-12T05:00:00+00:00,1167.460000,1193.920000,0.02266459,16,TRANSITIONAL,TRANSITIONAL,0.333333,0.333333,1.000000,1.000000
KMB,LONG,2025-11-04T05:00:00+00:00,2025-12-12T05:00:00+00:00,100.640000,103.150000,0.02494038,27,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
KR,LONG,2021-12-03T05:00:00+00:00,2025-12-12T05:00:00+00:00,43.430000,63.190000,0.45498503,1010,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
KVUE,LONG,2024-08-06T04:00:00+00:00,2024-08-07T04:00:00+00:00,20.860000,20.620000,-0.01150527,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
KVUE,SHORT,2024-08-08T04:00:00+00:00,2025-10-17T04:00:00+00:00,21.250000,15.290000,-0.28047059,299,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
KVUE,LONG,2025-10-20T04:00:00+00:00,2025-11-20T05:00:00+00:00,14.960000,16.150000,0.07954545,23,TRANSITIONAL,TRANSITIONAL,0.375000,0.600000,1.000000,0.000000
KVUE,SHORT,2025-11-21T05:00:00+00:00,2025-12-12T05:00:00+00:00,16.640000,17.330000,0.04146635,14,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
LDOS,LONG,2021-08-04T04:00:00+00:00,2023-05-03T04:00:00+00:00,94.480000,80.890000,-0.14383997,439,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LDOS,SHORT,2023-05-04T04:00:00+00:00,2024-11-15T05:00:00+00:00,79.450000,160.650000,1.02202643,387,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LDOS,LONG,2024-11-18T05:00:00+00:00,2025-09-26T04:00:00+00:00,158.840000,184.900000,0.16406447,213,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
LDOS,SHORT,2025-09-29T04:00:00+00:00,2025-12-12T05:00:00+00:00,185.610000,189.730000,0.02219708,53,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
LEN,LONG,2021-03-18T04:00:00+00:00,2022-11-11T05:00:00+00:00,91.616700,85.217800,-0.06984425,418,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LEN,SHORT,2022-11-14T05:00:00+00:00,2024-07-10T04:00:00+00:00,83.001000,141.064900,0.69955663,413,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
LEN,LONG,2024-07-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,150.851900,119.370000,-0.20869409,358,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,1.000000,1.000000
